Mayor60Años,Conyuge,Dependientes,MesesDeContrato,TelefonoFijo,VariasLineasTelefonicas,ServicioDeInternet,SeguridadOnline,BackupOnline,SeguroEnDispositivo,SoporteTecnico,TVCable,Streaming,TipoDeContrato,PagoOnline,FormaDePago,CuentaMensual,Churn
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,TarjetaDeCredito,19.95,No
0,No,No,5,Si,No,DSL,No,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,70.05,Si
0,Si,Si,57,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequePapel,19.4,No
0,Si,Si,56,No,SinServicioTelefonico,DSL,No,Si,Si,No,No,No,UnAño,Si,TarjetaDeCredito,36.1,No
0,No,No,8,Si,Si,FibraOptica,No,Si,Si,No,Si,No,Mensual,Si,ChequeDigital,94.0,Si
0,Si,Si,22,Si,No,DSL,Si,Si,Si,No,No,No,Mensual,No,ChequePapel,61.15,Si
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.75,No
0,No,Si,40,Si,No,DSL,Si,No,No,Si,Si,No,Mensual,Si,TarjetaDeCredito,64.1,No
0,Si,Si,46,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,TarjetaDeCredito,19.75,No
0,Si,Si,63,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,19.7,No
0,Si,Si,68,Si,Si,FibraOptica,Si,Si,Si,No,Si,Si,DosAños,Si,ChequeDigital,110.2,No
0,Si,Si,69,Si,No,FibraOptica,Si,Si,No,Si,Si,Si,DosAños,Si,TarjetaDeCredito,106.35,No
0,Si,No,56,Si,Si,FibraOptica,No,Si,Si,Si,No,No,Mensual,No,ChequeDigital,90.55,No
0,Si,Si,10,Si,No,DSL,No,Si,Si,No,No,Si,UnAño,Si,ChequePapel,65.9,No
0,No,No,63,Si,Si,FibraOptica,Si,Si,Si,Si,Si,No,UnAño,No,TarjetaDeCredito,104.5,No
0,Si,Si,24,No,SinServicioTelefonico,DSL,Si,Si,Si,Si,No,Si,DosAños,Si,ChequePapel,52.5,No
0,No,No,19,Si,Si,DSL,No,No,Si,No,No,No,Mensual,Si,ChequePapel,56.1,No
0,Si,Si,22,Si,Si,FibraOptica,No,No,Si,No,Si,No,Mensual,Si,ChequeDigital,88.75,No
0,Si,No,29,Si,Si,FibraOptica,Si,Si,No,No,No,No,Mensual,Si,ChequeDigital,84.45,Si
0,Si,No,13,Si,Si,DSL,No,No,Si,No,Si,Si,UnAño,Si,ChequePapel,75.3,Si
0,Si,No,70,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,DebitoEnCuenta,26.0,No
0,Si,No,49,Si,No,FibraOptica,No,Si,Si,No,Si,Si,Mensual,No,ChequeDigital,99.4,No
1,Si,No,43,Si,Si,FibraOptica,Si,No,Si,Si,Si,Si,UnAño,Si,ChequePapel,109.55,Si
0,No,No,3,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.6,Si
0,Si,Si,42,Si,No,DSL,No,No,Si,Si,Si,Si,UnAño,No,ChequeDigital,73.15,No
0,No,No,57,Si,No,DSL,No,Si,No,Si,No,No,UnAño,Si,ChequePapel,54.65,No
1,No,No,2,Si,No,DSL,Si,No,Si,No,Si,No,Mensual,No,DebitoEnCuenta,66.4,Si
0,Si,No,72,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,DosAños,Si,TarjetaDeCredito,115.55,No
1,No,No,46,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Mensual,Si,ChequeDigital,104.45,No
1,Si,No,66,Si,Si,FibraOptica,No,No,No,Si,Si,Si,Mensual,Si,TarjetaDeCredito,100.05,Si
0,No,No,62,Si,Si,FibraOptica,Si,Si,No,Si,No,Si,UnAño,No,ChequeDigital,102.0,Si
0,Si,No,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,DosAños,Si,DebitoEnCuenta,91.15,No
0,Si,Si,35,Si,No,FibraOptica,No,Si,No,Si,Si,No,UnAño,Si,ChequeDigital,89.7,No
0,Si,No,17,Si,Si,FibraOptica,Si,Si,Si,No,No,No,Mensual,No,TarjetaDeCredito,90.2,Si
0,Si,No,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,DosAños,Si,ChequeDigital,92.4,No
0,Si,Si,28,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequePapel,19.9,No
0,Si,No,56,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,TarjetaDeCredito,25.15,Si
0,No,No,31,Si,Si,FibraOptica,No,No,No,Si,No,No,Mensual,Si,TarjetaDeCredito,79.85,Si
0,No,No,45,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,DebitoEnCuenta,18.85,No
0,No,No,1,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,25.75,No
0,No,No,2,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,ChequePapel,49.6,Si
0,No,No,6,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,20.95,No
0,Si,No,48,Si,No,FibraOptica,No,Si,Si,No,Si,Si,UnAño,Si,ChequeDigital,97.05,No
0,Si,Si,25,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,DebitoEnCuenta,25.4,No
0,Si,Si,64,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,DebitoEnCuenta,19.7,No
0,No,No,50,No,SinServicioTelefonico,DSL,Si,Si,No,No,No,No,Mensual,Si,ChequePapel,35.0,No
0,Si,Si,52,Si,Si,FibraOptica,No,No,Si,No,Si,Si,UnAño,No,DebitoEnCuenta,101.25,No
1,Si,No,4,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.2,No
1,No,No,32,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,No,ChequeDigital,90.95,No
0,Si,Si,45,Si,Si,DSL,Si,Si,No,Si,Si,No,DosAños,No,TarjetaDeCredito,73.85,No
0,Si,No,9,Si,Si,FibraOptica,Si,No,No,No,No,Si,Mensual,Si,ChequeDigital,88.05,No
1,Si,No,66,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,UnAño,Si,TarjetaDeCredito,105.95,Si
0,No,Si,3,Si,Si,FibraOptica,No,No,Si,No,No,Si,Mensual,No,ChequeDigital,91.85,Si
0,No,No,54,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,20.1,No
0,Si,Si,1,No,SinServicioTelefonico,DSL,No,No,No,Si,Si,No,Mensual,No,ChequeDigital,40.1,Si
0,Si,Si,64,Si,Si,FibraOptica,Si,Si,No,Si,Si,Si,DosAños,No,DebitoEnCuenta,110.3,No
1,No,No,31,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,73.9,Si
0,No,No,14,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequePapel,89.8,Si
0,No,No,12,Si,No,FibraOptica,Si,No,No,No,Si,No,UnAño,Si,TarjetaDeCredito,85.15,No
1,Si,No,67,Si,No,DSL,Si,Si,No,Si,No,No,UnAño,Si,DebitoEnCuenta,60.95,No
0,Si,Si,35,Si,Si,DSL,Si,No,Si,Si,Si,No,Mensual,No,ChequeDigital,72.25,Si
0,No,No,45,Si,Si,DSL,Si,No,No,Si,No,Si,DosAños,No,ChequePapel,73.55,No
0,No,No,10,Si,No,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,46.0,No
1,No,No,29,Si,Si,DSL,Si,Si,No,No,No,No,Mensual,Si,DebitoEnCuenta,58.55,No
0,No,No,24,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,DebitoEnCuenta,24.6,No
0,Si,Si,66,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,ChequePapel,19.75,No
0,No,No,51,Si,No,FibraOptica,Si,No,No,No,Si,No,UnAño,No,ChequePapel,86.35,No
0,Si,No,45,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,25.5,No
0,Si,No,49,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,TarjetaDeCredito,19.0,No
0,Si,No,29,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,ChequePapel,19.55,No
0,Si,Si,40,Si,Si,FibraOptica,Si,Si,No,Si,Si,Si,Mensual,Si,TarjetaDeCredito,110.1,No
1,No,No,37,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,96.55,Si
0,No,No,25,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,No,ChequeDigital,69.75,No
0,No,No,22,No,SinServicioTelefonico,DSL,No,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,50.6,No
0,No,No,72,No,SinServicioTelefonico,DSL,Si,Si,Si,Si,Si,Si,DosAños,Si,DebitoEnCuenta,65.6,No
0,No,No,7,No,SinServicioTelefonico,DSL,No,Si,No,No,No,Si,Mensual,Si,TarjetaDeCredito,40.1,Si
0,Si,Si,33,Si,No,DSL,No,Si,Si,Si,Si,Si,DosAños,No,TarjetaDeCredito,82.1,No
0,No,No,23,Si,No,FibraOptica,No,Si,No,Si,No,No,Mensual,Si,ChequePapel,79.1,No
1,No,No,24,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,ChequeDigital,101.25,Si
0,No,No,1,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,No,ChequeDigital,79.55,Si
0,No,No,69,Si,Si,DSL,Si,Si,Si,Si,Si,Si,DosAños,No,ChequePapel,90.65,No
0,No,Si,3,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,TarjetaDeCredito,20.55,No
0,No,No,56,Si,No,DSL,No,Si,No,Si,Si,Si,UnAño,Si,DebitoEnCuenta,75.75,No
0,No,No,65,Si,Si,FibraOptica,Si,No,Si,Si,Si,Si,UnAño,Si,TarjetaDeCredito,110.0,No
0,Si,No,71,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequeDigital,20.85,No
1,No,No,14,Si,Si,FibraOptica,No,No,Si,No,No,No,Mensual,Si,DebitoEnCuenta,80.35,No
0,No,No,2,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.15,No
0,No,No,32,Si,Si,FibraOptica,No,No,No,No,Si,No,UnAño,No,ChequeDigital,84.05,Si
0,No,No,40,Si,No,DSL,Si,No,Si,No,No,Si,Mensual,No,ChequeDigital,67.45,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,TarjetaDeCredito,20.75,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,89.1,Si
0,No,No,7,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,69.9,No
0,Si,No,15,Si,Si,DSL,No,No,No,No,No,No,Mensual,Si,ChequeDigital,51.1,No
0,Si,Si,17,Si,Si,FibraOptica,Si,No,Si,No,Si,No,Mensual,No,ChequeDigital,94.4,Si
0,No,No,19,Si,No,FibraOptica,No,Si,Si,No,No,No,Mensual,Si,ChequeDigital,78.25,Si
0,No,No,71,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,DebitoEnCuenta,25.55,No
0,Si,Si,54,Si,Si,DSL,Si,No,No,Si,No,No,DosAños,No,DebitoEnCuenta,60.0,No
0,Si,No,31,Si,Si,FibraOptica,Si,Si,No,Si,No,No,Mensual,Si,TarjetaDeCredito,90.55,No
0,No,No,11,Si,No,FibraOptica,Si,No,No,No,No,No,Mensual,No,ChequeDigital,76.4,No
1,No,No,18,Si,No,FibraOptica,No,No,Si,No,No,Si,Mensual,Si,ChequeDigital,84.95,No
1,No,No,72,Si,Si,FibraOptica,Si,Si,No,Si,Si,Si,DosAños,Si,DebitoEnCuenta,110.1,No
1,No,No,71,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,99.65,No
1,No,No,5,No,SinServicioTelefonico,DSL,No,No,Si,Si,Si,No,Mensual,No,TarjetaDeCredito,45.4,No
0,Si,No,38,Si,Si,DSL,No,No,Si,Si,No,Si,UnAño,No,TarjetaDeCredito,69.0,No
0,No,Si,5,Si,No,DSL,No,No,No,Si,No,No,Mensual,Si,DebitoEnCuenta,48.65,No
1,No,No,2,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,ChequeDigital,44.15,Si
1,No,No,52,Si,Si,DSL,Si,No,Si,No,No,No,DosAños,No,DebitoEnCuenta,59.85,No
1,No,No,8,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.75,Si
0,No,No,68,Si,Si,DSL,No,Si,Si,No,Si,Si,DosAños,Si,ChequeDigital,80.65,No
0,Si,Si,69,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,TarjetaDeCredito,20.55,No
0,Si,No,42,Si,Si,DSL,Si,Si,No,Si,No,No,Mensual,Si,TarjetaDeCredito,66.4,No
0,No,No,50,Si,No,FibraOptica,No,Si,No,Si,Si,Si,DosAños,Si,ChequePapel,100.2,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.1,Si
1,Si,No,1,Si,Si,FibraOptica,Si,No,No,No,No,No,Mensual,Si,ChequeDigital,80.3,Si
0,Si,No,33,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,44.55,No
0,No,No,7,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.35,No
0,Si,Si,64,Si,Si,FibraOptica,Si,Si,Si,No,No,No,Mensual,Si,ChequeDigital,91.8,No
0,No,No,1,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,Si,ChequeDigital,74.9,Si
0,No,No,59,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,DebitoEnCuenta,20.2,No
0,Si,No,6,Si,Si,DSL,No,No,No,No,No,No,Mensual,No,ChequeDigital,50.35,No
0,No,No,3,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,18.8,No
0,Si,No,15,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,TarjetaDeCredito,20.45,No
0,Si,Si,13,Si,No,DSL,No,No,No,No,Si,Si,UnAño,Si,ChequeDigital,64.75,No
0,No,No,23,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,98.7,No
1,Si,No,31,Si,Si,FibraOptica,Si,No,No,No,Si,No,Mensual,No,ChequeDigital,89.45,No
0,No,No,29,Si,No,DSL,Si,Si,No,Si,No,No,UnAño,Si,ChequeDigital,58.75,No
0,Si,No,49,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,TarjetaDeCredito,20.7,No
0,Si,No,56,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,Si,DebitoEnCuenta,85.6,No
0,No,No,63,Si,Si,DSL,Si,Si,Si,Si,No,Si,DosAños,Si,TarjetaDeCredito,80.3,No
0,Si,No,63,Si,Si,DSL,No,No,Si,Si,Si,Si,DosAños,No,TarjetaDeCredito,79.8,No
1,Si,Si,24,Si,Si,FibraOptica,Si,No,No,No,No,No,Mensual,Si,ChequeDigital,79.85,No
1,Si,No,36,Si,No,DSL,No,No,Si,Si,No,No,UnAño,No,TarjetaDeCredito,54.1,No
1,No,No,9,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,80.85,Si
0,No,No,3,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,ChequeDigital,24.75,Si
0,Si,No,21,Si,No,DSL,Si,No,Si,Si,Si,Si,UnAño,No,ChequePapel,80.9,No
0,Si,Si,13,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,DebitoEnCuenta,24.5,No
0,Si,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,DebitoEnCuenta,20.15,No
0,Si,Si,25,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,ChequePapel,20.05,No
0,Si,Si,71,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,Si,DebitoEnCuenta,19.6,No
0,No,No,66,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,UnAño,Si,DebitoEnCuenta,114.3,No
0,No,No,45,Si,No,FibraOptica,Si,Si,No,No,Si,Si,UnAño,Si,ChequeDigital,100.3,No
0,Si,No,22,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,TarjetaDeCredito,80.0,No
0,Si,No,67,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,DebitoEnCuenta,20.85,No
0,Si,No,68,Si,Si,FibraOptica,No,No,Si,No,Si,No,DosAños,Si,DebitoEnCuenta,89.95,No
0,Si,Si,0,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,20.0,No
1,No,No,49,Si,Si,FibraOptica,No,No,Si,No,No,Si,Mensual,Si,TarjetaDeCredito,90.85,Si
1,No,No,4,Si,Si,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,48.75,No
0,Si,No,63,Si,Si,DSL,Si,Si,Si,Si,No,Si,UnAño,No,TarjetaDeCredito,80.0,No
0,Si,No,2,Si,No,FibraOptica,No,Si,Si,No,No,No,Mensual,No,DebitoEnCuenta,79.7,Si
0,No,No,21,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,Si,ChequePapel,20.35,No
0,Si,Si,55,Si,No,DSL,Si,Si,No,Si,No,No,DosAños,No,DebitoEnCuenta,57.55,Si
0,No,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,20.25,No
0,No,No,17,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,DosAños,No,ChequePapel,19.4,No
0,No,No,30,Si,Si,FibraOptica,Si,No,No,No,Si,Si,Mensual,Si,DebitoEnCuenta,100.4,No
0,Si,Si,22,Si,No,DSL,Si,Si,No,Si,No,No,Mensual,Si,ChequePapel,57.95,No
0,No,No,9,Si,No,DSL,No,No,No,Si,Si,No,Mensual,Si,DebitoEnCuenta,59.5,No
0,Si,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.2,No
0,Si,No,21,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,86.5,Si
0,No,No,19,Si,Si,DSL,No,No,Si,Si,No,No,Mensual,No,ChequeDigital,59.55,No
0,Si,Si,69,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Mensual,Si,ChequeDigital,103.95,Si
1,No,No,1,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,Si,ChequeDigital,25.1,Si
0,Si,No,72,Si,Si,FibraOptica,Si,Si,Si,Si,Si,No,DosAños,Si,DebitoEnCuenta,103.95,No
0,Si,Si,70,Si,Si,DSL,Si,No,Si,No,Si,No,DosAños,No,TarjetaDeCredito,68.95,No
0,No,No,66,Si,Si,FibraOptica,Si,Si,Si,Si,No,Si,Mensual,Si,DebitoEnCuenta,103.1,No
0,Si,Si,7,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,Si,ChequeDigital,24.7,No
1,Si,Si,46,Si,Si,FibraOptica,Si,Si,No,Si,Si,Si,Mensual,Si,ChequeDigital,110.2,No
0,No,No,39,No,SinServicioTelefonico,DSL,Si,Si,No,Si,Si,No,Mensual,Si,TarjetaDeCredito,48.95,Si
0,Si,Si,32,Si,Si,DSL,No,Si,Si,No,No,No,Mensual,No,DebitoEnCuenta,62.45,No
0,No,No,24,Si,No,FibraOptica,No,Si,Si,No,No,Si,Mensual,Si,ChequeDigital,89.55,No
0,Si,Si,6,Si,No,FibraOptica,No,Si,No,No,No,Si,Mensual,Si,TarjetaDeCredito,83.55,Si
0,No,No,37,Si,Si,DSL,Si,Si,Si,Si,Si,No,Mensual,Si,TarjetaDeCredito,78.9,No
0,No,Si,8,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.35,No
0,Si,Si,72,Si,Si,DSL,Si,No,Si,No,Si,No,DosAños,Si,DebitoEnCuenta,71.45,No
1,Si,No,71,No,SinServicioTelefonico,DSL,Si,Si,Si,Si,No,No,DosAños,No,TarjetaDeCredito,46.35,No
0,Si,No,16,Si,No,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,DebitoEnCuenta,94.65,No
0,Si,No,57,No,SinServicioTelefonico,DSL,Si,No,Si,Si,No,Si,Mensual,Si,DebitoEnCuenta,49.9,No
0,No,No,66,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,UnAño,No,DebitoEnCuenta,25.45,No
1,No,No,17,Si,No,FibraOptica,No,Si,Si,No,Si,No,Mensual,Si,ChequeDigital,89.15,Si
0,No,Si,21,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.75,No
0,Si,No,66,Si,Si,DSL,Si,Si,Si,No,No,No,DosAños,Si,TarjetaDeCredito,66.1,No
0,Si,No,17,Si,Si,DSL,No,Si,No,No,Si,Si,Mensual,Si,DebitoEnCuenta,75.4,No
0,No,Si,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,70.45,Si
0,Si,No,58,Si,No,DSL,Si,Si,Si,No,No,No,UnAño,No,TarjetaDeCredito,60.3,Si
0,Si,Si,8,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,TarjetaDeCredito,21.05,No
0,No,No,27,Si,No,DSL,Si,No,Si,Si,Si,No,UnAño,No,TarjetaDeCredito,69.35,No
0,Si,No,34,Si,Si,FibraOptica,No,Si,No,No,No,Si,Mensual,No,ChequePapel,88.85,No
0,No,No,30,Si,No,FibraOptica,No,Si,No,No,Si,Si,UnAño,Si,DebitoEnCuenta,97.0,No
0,No,No,33,Si,No,DSL,No,Si,Si,No,Si,No,Mensual,Si,TarjetaDeCredito,66.4,No
0,No,Si,1,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,ChequeDigital,24.75,Si
0,Si,Si,14,Si,Si,DSL,Si,Si,No,No,No,Si,Mensual,No,ChequePapel,69.2,No
0,No,Si,16,Si,Si,FibraOptica,No,No,No,Si,No,No,UnAño,Si,TarjetaDeCredito,79.5,No
0,No,No,49,Si,No,FibraOptica,No,No,Si,Si,Si,Si,DosAños,No,TarjetaDeCredito,100.65,No
0,Si,Si,19,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,Mensual,No,ChequeDigital,103.3,Si
0,Si,Si,70,Si,Si,DSL,Si,Si,Si,Si,Si,No,DosAños,No,DebitoEnCuenta,79.7,No
0,Si,Si,32,Si,No,DSL,Si,Si,No,Si,No,No,Mensual,No,DebitoEnCuenta,61.4,No
0,No,No,18,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,69.8,No
0,No,No,37,No,SinServicioTelefonico,DSL,Si,Si,No,Si,No,No,DosAños,Si,ChequePapel,40.55,No
0,No,No,4,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.65,No
0,Si,No,16,Si,Si,FibraOptica,Si,Si,Si,No,No,No,Mensual,No,ChequeDigital,90.7,No
0,Si,No,17,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,Si,DebitoEnCuenta,80.5,No
0,No,Si,19,Si,No,DSL,Si,Si,Si,No,No,No,Mensual,Si,ChequeDigital,60.6,No
