nFacID;cFacSerie;cFacNumero;cComCodigo;nFacDMonto;cCenDetalle;desProveedor;Articulo;cCueDetalle;Actividad;idProveedor;nCenID;idInsumo;idContrato;dFacFecDoc
510;037;6343           ;FC ;325.8696;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VALVULA REGULADORA DE PRESION (3963808)                                                             ;;NINGUNO.;1;2;1335;0;40218
511;37 ;6713           ;FC ;1558.1384;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;TURBO CARGADOR (3596629)                                                                            ;;NINGUNO.;1;0;2864;0;40228
512;002;28615          ;FC ;198.254;;SOLTECNIA SOCIEDAD ANONIMA                                                                          ;SEVICIO DE EVALUACION, MANTENIMIENTO Y REPARACION (VER DOC. ADJUNTOS)                               ;;NINGUNO.;45;2;2764;0;40231
513;004;004458         ;FC ;69.9958;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;FABRICACIÓN DE MANGUERA HIDRAULICA                                                                  ;;NINGUNO.;4;2;2293;0;40231
514;037;7022           ;FC ;1066.6922;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOMBA DE AGUA                                                                                       ;;NINGUNO.;1;2;2486;0;40235
515;001;7022           ;FC ;1066.6922;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOMBA DE AGUA                                                                                       ;;NINGUNO.;1;2;2486;0;40240
507;081;038082         ;FC ;6.9972;;EMPRESA DE TRANSPORTES JUNIN                                                                        ;FLETE-TRANSPORTE TERRESTRE                                                                          ;;NINGUNO.;55;0;2911;0;40227
508;081;38083          ;FC ;29.9999;;EMPRESA DE TRANSPORTES JUNIN                                                                        ;FLETE-TRANSPORTE TERRESTRE                                                                          ;;NINGUNO.;55;0;2911;0;40227
509;001;4581           ;FC ;416.5;;ANTESA SAC                                                                                          ;MANTENIMIENTO ENFRIADOR DE ACEITE                                                                   ;DETALLES NN                                                 ;NINGUNO.;33;0;1529;0;40228
516;002;28692          ;FC ;190.4;;SOLTECNIA SOCIEDAD ANONIMA                                                                          ;SERVICIO MANTENIMIENTO                                                                              ;DETALLES NN                                                 ;NINGUNO.;45;2;1147;0;40228
497;001;12732          ;FC ;95.2;;METSER S.R. LTDA                                                                                    ;PERNO DE CANTONERA POST                                                                             ;DETALLES NN                                                 ;NINGUNO.;13;2;1076;0;40199
497;001;12732          ;FC ;38.08;;METSER S.R. LTDA                                                                                    ;TUERCAS PARA PERNOS DE CANTONERA                                                                    ;DETALLES NN                                                 ;NINGUNO.;13;2;1078;0;40199
493;001;0017359        ;FC ;9.044;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;VALVE, CHECK                                                                                        ;DETALLES NN                                                 ;NINGUNO.;1;2;2180;0;40193
494;037;5260           ;FC ;217.8771;;KOMATSU-MITSUI MAQUINARIAS PERU S.A.                                                                ;BOMBA DE AGUA (4089647)                                                                             ;DETALLES NN                                                 ;NINGUNO.;1;0;1334;0;40199
469;001;0010703        ;FC ;128.4248;;ECOREP S.A.C.                                                                                       ;FILTRO DE COMBUSTIBLE (11LB-70020)                                                                  ;DETALLES NN                                                 ;NINGUNO.;7;2;7;0;40121
469;001;0010703        ;FC ;238.0476;;ECOREP S.A.C.                                                                                       ;FILTRO DE ACEITE (11NB-70110)                                                                       ;DETALLES NN                                                 ;NINGUNO.;7;2;15;0;40121
469;001;0010703        ;FC ;425.1156;;ECOREP S.A.C.                                                                                       ;FILTRO DE ACEITE (11NA-70110)                                                                       ;DETALLES NN                                                 ;NINGUNO.;7;2;14;0;40121
470;005;00799          ;FC ;380.0027;;HYDRAULICS SOLUTIONS S.A.C.                                                                         ;TUBERIA WA                                                                                          ;DETALLES NN                                                 ;NINGUNO.;4;2;2762;0;40123
